BattleId,winning,t1p1,t1p2,t1p3,t1p4,t1p5,t2p1,t2p2,t2p3,t2p4,t2p5
672182170421389298,2,Franco,Minsitthar,Popol and Kupa,Valir,Xavier,Kadita,Lesley,Ling,Sun,Valentina
672047480246985550,2,Barats,Edith,Estes,Hanabi,Valentina,Grock,Minsitthar,Popol and Kupa,Xavier,Yu Zhong
671792500923522006,2,Benedetta,Brody,Hanzo,Natalia,Pharsa,Alice,Faramis,Ruby,Wanwan,Xavier
671500262758765790,2,Edith,Faramis,Franco,Hanabi,Ling,Grock,Khufra,Popol and Kupa,Valentina,Xavier
671251768835919823,2,Claude,Edith,Franco,Martis,Nana,Fanny,Khufra,Melissa,Popol and Kupa,Xavier
671020429012454304,2,Claude,Kagura,Kaja,Lapu-Lapu,Ling,Atlas,Chou,Lancelot,Popol and Kupa,Xavier
670626318518404472,2,Akai,Arlott,Franco,Popol and Kupa,Xavier,Edith,Fredrinn,Kaja,Lylia,Moskov
670213370297794511,2,Akai,Brody,Cecilion,Chou,Yi Sun-shin,Gloo,Kaja,Ling,Popol and Kupa,Xavier
669596136252717195,2,Claude,Gusion,Selena,Terizla,Valentina,Dyrroth,Fanny,Grock,Popol and Kupa,Xavier
668894811042951494,2,Argus,Brody,Lancelot,Minsitthar,Xavier,Badang,Faramis,Hanzo,Khufra,Popol and Kupa
667993731199215879,2,Chou,Edith,Julian,Pharsa,Wanwan,Aldous,Franco,Kimmy,Lancelot,Xavier
649765481971259337,2,Alice,Brody,Franco,Lapu-Lapu,Pharsa,Freya,Hanabi,Martis,Rafaela,Xavier
637415836087555145,2,Clint,Franco,Lapu-Lapu,Nana,Xavier,Arlott,Change,Hilda,Ling,Melissa
636701097694924193,2,Alucard,Badang,Gord,Moskov,Valir,Joy,Khufra,Layla,Melissa,Valentina
713661341066639685,2,Claude,Estes,Fredrinn,Martis,Pharsa,Joy,Layla,Selena,Valentina,Yin
713394675137164325,2,Chou,Franco,Lesley,Moskov,Xavier,Atlas,Brody,Edith,Layla,Pharsa
696234086061309826,2,Layla,Natalia,Saber,Yu Zhong,Zhask,Franco,Hanzo,Joy,Melissa,Xavier
594401429380347485,2,Atlas,Ling,Martis,Melissa,Valir,Aurora,Belerick,Brody,Carmilla,Freya
594192320307606056,2,Alice,Hayabusa,Khufra,Layla,Pharsa,Franco,Freya,Irithel,Martis,Valir
593861431732153344,2,Arlott,Hanabi,Ling,Ruby,Vexana,Grock,Hanzo,Layla,Pharsa,Selena
593527970471290444,2,Chou,Claude,Franco,Hayabusa,Zhask,Brody,Julian,Lapu-Lapu,Layla,Minotaur
593298662167355887,2,Beatrix,Estes,Fredrinn,Joy,Pharsa,Argus,Hanabi,Kaja,Kimmy,Xavier
220037313763415270,2,Brody,Diggie,Fredrinn,Lylia,Yu Zhong,Claude,Harley,Kaja,Khaleed,Martis
219807313969745940,2,Diggie,Esmeralda,Granger,Valir,Wanwan,Aldous,Kaja,Layla,Valentina,Yin
219540927213144895,2,Akai,Dyrroth,Hanzo,Karrie,Xavier,Cecilion,Edith,Fredrinn,Hylos,Layla
219154569135064407,2,Cecilion,Dyrroth,Hanzo,Hylos,Layla,Claude,Fredrinn,Kaja,Pharsa,Terizla
218799362454782120,2,Alice,Edith,Kaja,Pharsa,Wanwan,Cyclops,Fredrinn,Khufra,Lapu-Lapu,Melissa
585047261192572906,2,Guinevere,Harley,Moskov,Natalia,Xavier,Aamon,Atlas,Eudora,Layla,Yu Zhong
584285948174584616,2,Beatrix,Dyrroth,Grock,Lolita,Valentina,Clint,Cyclops,Helcurt,Johnson,Martis
668533058830517605,2,Gloo,Hayabusa,Lolita,Melissa,Yve,Aamon,Kaja,Layla,Terizla,Vexana
667756082066800903,2,Claude,Kaja,Natalia,Pharsa,Yin,Brody,Fredrinn,Gloo,Kadita,Yve
649315798895366923,2,Franco,Lancelot,Lesley,Minsitthar,Xavier,Claude,Floryn,Joy,Kadita,Zilong
648574865497197448,2,Franco,Martis,Moskov,Valentina,Zilong,Aamon,Chou,Kaja,Pharsa,Wanwan
263954750229513823,2,Alice,Beatrix,Franco,Fredrinn,Lylia,Aamon,Karrie,Pharsa,Valir,Zilong
263317209579061532,2,Akai,Esmeralda,Lesley,Natalia,Valentina,Argus,Clint,Fredrinn,Rafaela,Xavier
249464806178045479,2,Brody,Joy,Natalia,Valir,Yi Sun-shin,Claude,Faramis,Kadita,Roger,Zilong
619450267061204895,2,Beatrix,Kaja,Martis,Vexana,Zilong,Gloo,Joy,Julian,Khufra,Wanwan
247643198878659143,2,Cecilion,Hanabi,Lancelot,Lapu-Lapu,Minsitthar,Chou,Martis,Pharsa,Wanwan,Zilong
283380642496040067,2,Atlas,Beatrix,Gusion,Hayabusa,Martis,Edith,Faramis,Granger,Natan,Zilong
282323045454104331,2,Brody,Franco,Gusion,Xavier,Zilong,Aamon,Cyclops,Hanabi,Khufra,Martis
281114188253937831,2,Brody,Hilda,Khufra,Martis,Valentina,Beatrix,Hylos,Joy,Kimmy,Xavier
275788991447602140,2,Claude,Gloo,Hayabusa,Valir,Xavier,Alice,Floryn,Gatotkaca,Melissa,Terizla
264710514149570569,2,Argus,Beatrix,Franco,Hayabusa,Yve,Akai,Chou,Claude,Kadita,Yin
264122511651910440,2,Akai,Cecilion,Hayabusa,Martis,Melissa,Aamon,Franco,Layla,Xavier,Zilong
649993639223764670,2,Atlas,Badang,Beatrix,Kagura,Martis,Akai,Cyclops,Franco,Joy,Moskov
254646950508471965,2,Angela,Clint,Odette,Paquito,Saber,Estes,Fanny,Natan,Xavier,Zilong
711644853920964451,2,Franco,Karrie,Lancelot,Lancelot,Lylia,Claude,Estes,Martis,Xavier,Zilong
646407066655804888,2,Fanny,Gloo,Khufra,Lesley,Valentina,Benedetta,Brody,Chou,Martis,Yve
645787796796229543,2,Diggie,Hayabusa,Kagura,Lancelot,Melissa,Beatrix,Kadita,Lancelot,Minsitthar,Pharsa
627577109691313368,2,Brody,Fanny,Fredrinn,Khufra,Valentina,Beatrix,Chou,Kadita,Lancelot,Lapu-Lapu
579240538424898484,2,Faramis,Hanzo,Khufra,Minsitthar,Moskov,Beatrix,Chou,Esmeralda,Gloo,Yve
578585817905262264,2,Claude,Grock,Lapu-Lapu,Martis,Valentina,Beatrix,Chou,Gloo,Hayabusa,Kadita
576922016294265477,2,Beatrix,Gloo,Khufra,Paquito,Valentina,Bane,Faramis,Kaja,Lesley,Ling
648439428000407185,2,Fredrinn,Lesley,Martis,Ruby,Valentina,Arlott,Beatrix,Chou,Fanny,Kadita
647786459827427734,2,Beatrix,Hanzo,Kaja,Khufra,Wanwan,Chou,Fanny,Gloo,Lesley,Valentina
708307445290868373,2,Kadita,Khufra,Lapu-Lapu,Martis,Wanwan,Clint,Grock,Kaja,Ling,Pharsa
689741130598872578,2,Beatrix,Floryn,Fredrinn,Lapu-Lapu,Pharsa,Chou,Harith,Kaja,Yi Sun-shin,Yve
688969578378850328,2,Floryn,Fredrinn,Gloo,Kagura,Melissa,Fanny,Lesley,Lolita,Pharsa,Rafaela
688328464315607888,2,Claude,Khufra,Lunox,Minsitthar,Yu Zhong,Beatrix,Fanny,Johnson,Kadita,Lapu-Lapu
236499820331787561,2,Beatrix,Fredrinn,Khufra,Lapu-Lapu,Valentina,Faramis,Grock,Kaja,Karrie,Lancelot
235677707756756563,2,Claude,Kadita,Lancelot,Yu Zhong,Yve,Fredrinn,Khufra,Lapu-Lapu,Melissa,Valentina
235032693863209165,2,Faramis,Fredrinn,Karrie,Khufra,Minsitthar,Beatrix,Kaja,Lancelot,Lapu-Lapu,Valentina
590947266358900523,2,Franco,Freya,Miya,Nana,Yin,Aamon,Chou,Claude,Kadita,Minotaur
590477813548544584,2,Faramis,Irithel,Kadita,Ling,Yu Zhong,Edith,Estes,Miya,Nana,Yin
589965617223658783,2,Balmond,Franco,Grock,Kadita,Miya,Beatrix,Edith,Tigreal,Valir,Yin
242965421149349838,2,Bane,Eudora,Lesley,Selena,Yin,Edith,Fanny,Franco,Kagura,Melissa
224934620159712856,2,Cyclops,Franco,Martis,Melissa,Yin,Edith,Hanabi,Harley,Julian,Lolita
224102938397546640,2,Johnson,Kadita,Miya,Terizla,Yin,Bane,Brody,Minsitthar,Pharsa,Yu Zhong
223189686616494826,2,Balmond,Floryn,Hanabi,Moskov,Valentina,Hilda,Luo Yi,Miya,Uranus,Yin
682776433106239828,2,Atlas,Brody,Fanny,Minsitthar,Yve,Benedetta,Gloo,Hanabi,Vale,Yin
682247194351123191,2,Estes,Gatotkaca,Miya,Xavier,Yin,Beatrix,Lancelot,Minsitthar,Paquito,Valentina
681860454020953704,2,Bane,Johnson,Karina,Lesley,Xavier,Edith,Gatotkaca,Miya,Vexana,Yin
681429497002471787,2,Fanny,Franco,Martis,Nana,Wanwan,Edith,Gatotkaca,Miya,Pharsa,Yin
681037581236710628,2,Edith,Gatotkaca,Miya,Nana,Yin,Atlas,Hanabi,Martis,Vale,Yu Zhong
680535310581245766,2,Dyrroth,Franco,Julian,Layla,Vexana,Edith,Gatotkaca,Gusion,Miya,Yin
679946380370649337,2,Grock,Joy,Lesley,Lunox,Martis,Edith,Miya,Selena,Vale,Yin
679288679143709244,2,Franco,Helcurt,Lesley,Minsitthar,Xavier,Aulus,Joy,Kadita,Khufra,Vexana
677204194076001705,2,Aldous,Change,Franco,Martis,Miya,Edith,Gatotkaca,Lesley,Yin,Zhask
676652179109314560,2,Belerick,Freya,Hanabi,Martis,Valentina,Edith,Gatotkaca,Harley,Miya,Yin
676138956287244970,2,Aamon,Gatotkaca,Karrie,X.Borg,Yve,Brody,Edith,Khufra,Ling,Valir
607567797656809712,2,Beatrix,Khufra,Lancelot,Ruby,Xavier,Edith,Gatotkaca,Mathilda,Melissa,Yin
607133572168215557,2,Edith,Gatotkaca,Miya,Nana,Yin,Grock,Martis,Minsitthar,Moskov,Vale
671145150567763413,2,Atlas,Benedetta,Kimmy,Saber,Valentina,Grock,Hayabusa,Jawhead,Lesley,Nana
669743629724629553,2,Arlott,Hayabusa,Khufra,Moskov,Xavier,Atlas,Hanzo,Kagura,Lesley,Terizla
603776909197700336,2,Atlas,Joy,Moskov,Valir,Yi Sun-shin,Aamon,Benedetta,Brody,Diggie,Lolita
603301636706658283,2,Clint,Franco,Hanzo,Paquito,Vexana,Bane,Helcurt,Khufra,Melissa,Pharsa
602550846358544569,2,Alucard,Franco,Kaja,Lesley,Pharsa,Beatrix,Cyclops,Lolita,Paquito,Yu Zhong
602093707219426478,2,Badang,Claude,Hayabusa,Lolita,Xavier,Faramis,Lesley,Martis,Minsitthar,Yve
601222116621145459,2,Claude,Edith,Franco,Hylos,Valentina,Gusion,Kimmy,Lolita,Sun,Zhask
583130486009702881,2,Lolita,Martis,Melissa,Terizla,Xavier,Franco,Kimmy,Lylia,X.Borg,Yi Sun-shin
647059455007954391,2,Cecilion,Edith,Kimmy,Lancelot,Lolita,Franco,Gusion,Lapu-Lapu,Lesley,Vexana
646380029836431388,2,Freya,Hilda,Martis,Valir,Wanwan,Clint,Kaja,Lapu-Lapu,Ling,Vexana
645754553749113635,2,Badang,Miya,Tigreal,Valentina,Wanwan,Bane,Beatrix,Gloo,Harley,Lolita
642519550022022044,2,Cecilion,Chou,Lesley,Martis,Saber,Akai,Brody,Jawhead,Melissa,Vexana
641578398133415163,2,Aamon,Argus,Faramis,Moskov,Nana,Atlas,Julian,Popol and Kupa,Vexana,Yu Zhong
686343996151064346,2,Beatrix,Cyclops,Khufra,Martis,Minotaur,Franco,Harith,Popol and Kupa,Vexana,X.Borg
639170751136422470,2,Hanzo,Hilda,Moskov,Paquito,Zhask,Belerick,Brody,Grock,Natalia,Vexana
632729133416060120,2,Alice,Claude,Hanzo,Lolita,Pharsa,Brody,Cecilion,Floryn,Martis,Minsitthar
632167300154134403,2,Hayabusa,Jawhead,Natalia,Valentina,Wanwan,Fanny,Fredrinn,Grock,Kagura,Lesley
631665300081609410,2,Alpha,Claude,Franco,Hanzo,Vexana,Alucard,Beatrix,Change,Freya,Lolita
229430810968682812,2,Brody,Freya,Gloo,Khufra,Luo Yi,Alice,Beatrix,Fanny,Tigreal,Yu Zhong
229242566847064908,2,Gloo,Helcurt,Khufra,Lesley,Yve,Alice,Claude,Tigreal,Yi Sun-shin,Yu Zhong
228959756135523312,2,Benedetta,Fanny,Natan,Pharsa,Tigreal,Harith,Kaja,Lapu-Lapu,Valentina,Yin
228736611109658382,2,Chou,Franco,Lesley,Martis,Valentina,Faramis,Lapu-Lapu,Ling,Tigreal,Wanwan
631223880523012470,2,Esmeralda,Hayabusa,Khufra,Wanwan,Xavier,Freya,Gusion,Joy,Kadita,Melissa
227858814283632877,2,Argus,Brody,Lancelot,Saber,Xavier,Freya,Joy,Natan,Pharsa,Tigreal
227316179525519992,2,Brody,Esmeralda,Faramis,Franco,Helcurt,Fanny,Joy,Kimmy,Lesley,Tigreal
226760445117154540,2,Alucard,Fredrinn,Selena,Valentina,Wanwan,Hanabi,Kaja,Lunox,Martis,Tigreal
226281397349859513,2,Argus,Khufra,Lesley,Martis,Yve,Claude,Edith,Kagura,Ling,Tigreal
225559297383283491,2,Argus,Kadita,Leomord,Vexana,Wanwan,Brody,Cecilion,Paquito,Tigreal,Zilong
224668559820797203,2,Beatrix,Lylia,Martis,Minsitthar,Tigreal,Claude,Diggie,Grock,Ling,Yve
223785475890032542,2,Freya,Khufra,Lesley,Martis,Zhask,Balmond,Brody,Edith,Tigreal,Xavier
627291275322796655,2,Chou,Fanny,Kimmy,Tigreal,Wanwan,Beatrix,Diggie,Esmeralda,Hayabusa,Valentina
267575210093334742,2,Arlott,Franco,Julian,Miya,Pharsa,Joy,Kadita,Kaja,Minsitthar,Wanwan
267357369352079823,2,Arlott,Fanny,Miya,Pharsa,Tigreal,Grock,Hayabusa,Lesley,Yu Zhong,Yve
267233386531144975,2,Fanny,Faramis,Grock,Miya,Tigreal,Kadita,Ling,Lolita,Masha,Moskov
267106152419966900,2,Claude,Hanzo,Khufra,Pharsa,Terizla,Fanny,Faramis,Lapu-Lapu,Miya,Tigreal
266890373263013315,2,Arlott,Fanny,Kaja,Lesley,Yve,Akai,Faramis,Lapu-Lapu,Miya,Tigreal
266782560993947740,2,Beatrix,Gusion,Kadita,Kaja,Ruby,Fanny,Gloo,Lunox,Tigreal,Wanwan
266617866178013377,2,Atlas,Claude,Fredrinn,Nana,Terizla,Franco,Hayabusa,Martis,Melissa,Xavier
578486681470135803,2,Brody,Chou,Kaja,Nana,Yi Sun-shin,Claude,Fanny,Gloo,Minsitthar,Pharsa
577585872209340248,2,Akai,Ling,Melissa,Pharsa,Terizla,Claude,Gloo,Khufra,Martis,Yve
251860221110148584,2,Beatrix,Esmeralda,Franco,Roger,Yve,Badang,Brody,Chou,Hayabusa,Valentina
681920553498585651,2,Brody,Esmeralda,Franco,Gloo,Pharsa,Dyrroth,Gusion,Hylos,Kadita,Moskov
278305653306304302,2,Gloo,Karrie,Khufra,Terizla,Yve,Cecilion,Claude,Esmeralda,Kaja,Lapu-Lapu
237656038412439628,2,Alice,Angela,Dyrroth,Karrie,Ling,Beatrix,Cecilion,Esmeralda,Hilda,Valir
237009718848834428,2,Aldous,Beatrix,Hanzo,Minsitthar,Valir,Arlott,Cecilion,Esmeralda,Khufra,Moskov
236094177850213669,2,Chou,Clint,Esmeralda,Khufra,Valentina,Aamon,Aldous,Kaja,Wanwan,Xavier
703892437953182658,2,Esmeralda,Kadita,Moskov,Paquito,Valentina,Fanny,Fredrinn,Harley,Khufra,Wanwan
703582581832578745,2,Claude,Esmeralda,Guinevere,Khufra,Valentina,Beatrix,Edith,Hanzo,Kadita,Yve
702974457413134998,2,Grock,Lylia,Mathilda,Melissa,Paquito,Change,Clint,Guinevere,Hayabusa,Khufra
702120300087103196,2,Brody,Edith,Faramis,Kaja,Martis,Akai,Esmeralda,Lolita,Valentina,Wanwan
702015730518346139,2,Akai,Clint,Joy,Lolita,Terizla,Esmeralda,Fredrinn,Kaja,Valentina,Wanwan
701813377429159935,2,Fanny,Grock,Kaja,Melissa,Valentina,Chou,Esmeralda,Minotaur,Wanwan,Xavier
701591443584071532,2,Dyrroth,Hanzo,Minotaur,Wanwan,Xavier,Esmeralda,Melissa,Minsitthar,Natalia,Valentina
701409908201370010,2,Kaja,Lapu-Lapu,Martis,Pharsa,Wanwan,Chou,Hanzo,Melissa,Natalia,Xavier
701248395956202778,2,Chou,Grock,Lancelot,Valentina,Wanwan,Esmeralda,Khufra,Lapu-Lapu,Lunox,Melissa
700962720501474889,2,Aldous,Beatrix,Fanny,Gusion,Johnson,Claude,Esmeralda,Hanzo,Natalia,Valentina
677842735453601800,2,Brody,Freya,Julian,Moskov,Valir,Claude,Khufra,Lapu-Lapu,Ling,Pharsa
677099173535447792,2,Claude,Edith,Franco,Nana,Terizla,Gloo,Karina,Melissa,Vexana,X.Borg
662020299273396767,2,Edith,Faramis,Harley,Karrie,Khufra,Atlas,Badang,Brody,Kagura,Karina
660814985421247231,2,Beatrix,Benedetta,Cecilion,Karina,Tigreal,Alucard,Brody,Edith,Lolita,Valir
655709252853783421,2,Beatrix,Freya,Karina,Khufra,Lunox,Fanny,Franco,Jawhead,Karrie,Valentina
281127631503048021,2,Beatrix,Belerick,Lapu-Lapu,Martis,Valir,Brody,Cecilion,Franco,Lancelot,X.Borg
648701824731784808,2,Clint,Edith,Karina,Tigreal,Xavier,Cecilion,Karrie,Lancelot,Lapu-Lapu,Selena
274147377639135615,2,Alucard,Brody,Minsitthar,Vexana,Xavier,Clint,Franco,Karina,Nana,Zilong
263187230985077500,2,Chou,Franco,Hanzo,Miya,Yve,Kadita,Karina,Layla,Thamuz,Xavier
262386348433390996,2,Beatrix,Kaja,Lancelot,Martis,Nana,Chou,Clint,Franco,Karina,Pharsa
253307345915376134,2,Cyclops,Fanny,Franco,Lesley,Thamuz,Clint,Julian,Karina,Khufra,Yin
240072919588789522,2,Badang,Karina,Karrie,Terizla,Valir,Argus,Beatrix,Cecilion,Kaja,Ling
239008227260880889,2,Atlas,Hilda,Lancelot,Melissa,Valentina,Chou,Kaja,Karina,Karrie,Pharsa
237638618024759573,2,Atlas,Claude,Hayabusa,Lapu-Lapu,Nana,Dyrroth,Kadita,Kagura,Martis,Miya
287549930460360310,2,Chou,Claude,Franco,Granger,Pharsa,Atlas,Cecilion,Dyrroth,Gusion,Lesley
666292816775125520,2,Argus,Bruno,Estes,Karina,Xavier,Alice,Hayabusa,Moskov,Valir,X.Borg
665636047556089199,2,Atlas,Lancelot,Minsitthar,Popol and Kupa,Vexana,Brody,Diggie,Edith,Karina,Kimmy
270830623504368988,2,Beatrix,Diggie,Joy,Karina,Valentina,Faramis,Franco,Kimmy,Lancelot,Minsitthar
604705953572879654,2,Lapu-Lapu,Luo Yi,Melissa,Tigreal,Yi Sun-shin,Claude,Franco,Hanzo,Minsitthar,Zhask
599155296753305737,2,Aamon,Brody,Kagura,Ruby,Selena,Argus,Karina,Layla,Saber,Valentina
706159678174750881,2,Belerick,Freya,Nana,Wanwan,Yi Sun-shin,Edith,Gatotkaca,Natan,Saber,Valentina
657912287609032630,2,Brody,Kaja,Ling,X.Borg,Xavier,Estes,Hayabusa,Lesley,Terizla,Valentina
243719278103954293,2,Cecilion,Chou,Edith,Granger,Paquito,Atlas,Aulus,Fredrinn,Moskov,Valentina
242509325687126255,2,Baxia,Dyrroth,Melissa,Valir,Yve,Aamon,Lesley,Lolita,Martis,Valentina
241886602673844972,2,Claude,Hanzo,Luo Yi,Minsitthar,Yu Zhong,Fredrinn,Jawhead,Moskov,Natalia,Xavier
654963015171239464,2,Atlas,Layla,Saber,Valentina,Wanwan,Claude,Fanny,Freya,Lolita,Nana
653316754206677709,2,Guinevere,Khufra,Lancelot,Lesley,Odette,Akai,Floryn,Moskov,Terizla,Valentina
605135776720410192,2,Bruno,Chou,Minsitthar,Vale,Yve,Brody,Fredrinn,Freya,Nana,Selena
604565495257813091,2,Estes,Gatotkaca,Hanabi,Sun,Valir,Atlas,Helcurt,Minsitthar,Moskov,Valentina
631651302782968280,2,Bruno,Julian,Lancelot,Lolita,Lylia,Balmond,Claude,Khufra,Ling,Valentina
631107169081269613,2,Balmond,Franco,Helcurt,Layla,Valentina,Change,Edith,Harley,Hylos,Miya
630517156538914995,2,Claude,Edith,Gusion,Kadita,Luo Yi,Balmond,Estes,Helcurt,Moskov,Valentina
629602216835715552,2,Badang,Julian,Melissa,Nana,Natalia,Balmond,Claude,Edith,Helcurt,Valentina
628720576013962151,2,Beatrix,Karina,Lunox,Valir,Yu Zhong,Franco,Fredrinn,Lapu-Lapu,Moskov,Valentina
627968312492066437,2,Balmond,Dyrroth,Lesley,Minsitthar,Valentina,Beatrix,Fanny,Lapu-Lapu,Lolita,Xavier
281608478861639632,2,Change,Esmeralda,Franco,Granger,Melissa,Alucard,Cecilion,Claude,Edith,Minsitthar
584636061025091515,2,Estes,Harith,Jawhead,Terizla,Wanwan,Beatrix,Diggie,Faramis,Ling,Minsitthar
636957953920324328,2,Brody,Jawhead,Kadita,Martis,Yve,Claude,Fredrinn,Kaja,Valentina,Yu Zhong
227113770601119913,2,Fredrinn,Granger,Kimmy,Minsitthar,Xavier,Brody,Fanny,Gloo,Khufra,Lunox
628342249524726029,2,Brody,Esmeralda,Franco,Lylia,Martis,Claude,Fredrinn,Kagura,Lancelot,Lolita
678400286633133011,2,Balmond,Beatrix,Grock,Kagura,Lancelot,Freya,Joy,Lesley,Tigreal,Valir
677179528078588797,2,Clint,Franco,Kagura,Martis,Paquito,Edith,Esmeralda,Hayabusa,Lesley,Nana
675423105497853619,2,Freya,Gatotkaca,Harley,Kagura,Moskov,Badang,Miya,Saber,Valentina,Valir
659594231161666902,2,Diggie,Guinevere,Martis,Moskov,Pharsa,Gatotkaca,Kagura,Lancelot,Natan,Yin
651732551224343212,2,Bane,Karrie,Lolita,X.Borg,Xavier,Beatrix,Khufra,Ling,Thamuz,Valentina
651003759698720187,2,Atlas,Clint,Esmeralda,Kagura,X.Borg,Badang,Melissa,Minotaur,Xavier,Yi Sun-shin
650300437329162509,2,Alice,Atlas,Clint,Kagura,X.Borg,Brody,Julian,Minsitthar,Xavier,Zilong
277373434949348103,2,Beatrix,Edith,Franco,Harley,Pharsa,Clint,Esmeralda,Kagura,Kaja,Terizla
594865449058508817,2,Angela,Brody,Kagura,Lancelot,Lapu-Lapu,Cyclops,Edith,Hanabi,Ling,Terizla
584280240164486270,2,Aamon,Brody,Franco,Hilda,Kagura,Aldous,Helcurt,Lolita,Moskov,Vale
583769345214691281,2,Clint,Edith,Fanny,Franco,Kagura,Atlas,Badang,Martis,Melissa,Pharsa
583135219063239160,2,Beatrix,Cecilion,Chou,Jawhead,Khufra,Fanny,Franco,Hanabi,Kagura,Yu Zhong
581766541835019591,2,Badang,Diggie,Franco,Karrie,Roger,Aldous,Atlas,Hanabi,Kagura,Martis
581192051304472566,2,Baxia,Eudora,Khufra,Lapu-Lapu,Moskov,Brody,Kagura,Karina,Lolita,Yu Zhong
648208491903212133,2,Badang,Kagura,Kaja,Paquito,Phoveus,Claude,Franco,Lancelot,Lapu-Lapu,Xavier
696575600387159040,2,Floryn,Hilda,Kagura,Karrie,Saber,Aamon,Aldous,Atlas,Claude,Eudora
639746019055625532,2,Claude,Edith,Gusion,Hylos,Vale,Aamon,Brody,Kagura,Kaja,Yu Zhong
237431342903054330,2,Floryn,Hayabusa,Moskov,Nana,Rafaela,Franco,Hilda,Kagura,Karrie,Lancelot
236637645831654262,2,Harley,Khufra,Lapu-Lapu,Moskov,Roger,Brody,Franco,Granger,Hilda,Kagura
650644743382912764,2,Claude,Lapu-Lapu,Selena,Xavier,Xavier,Edith,Eudora,Fanny,Khufra,Melissa
650522311045171496,2,Esmeralda,Franco,Lancelot,Lunox,Melissa,Hanabi,Harley,Khufra,Minsitthar,Xavier
718183460594769619,2,Beatrix,Cecilion,Franco,Lancelot,X.Borg,Edith,Harley,Ling,Minsitthar,Moskov
717716236872440446,2,Esmeralda,Hanabi,Hayabusa,Khufra,Xavier,Aamon,Franco,Melissa,Minsitthar,Pharsa
716978760922944535,2,Badang,Hanabi,Minotaur,Yin,Yve,Beatrix,Diggie,Martis,Minsitthar,Pharsa
715954016085855187,2,Brody,Chou,Ling,Saber,Valentina,Alice,Franco,Kimmy,Xavier,Yin
715060400895280376,2,Aamon,Beatrix,Kadita,Pharsa,Terizla,Estes,Hanabi,Lancelot,Minsitthar,Yve
679544457331088589,2,Arlott,Claude,Hayabusa,Minsitthar,Pharsa,Grock,Kaja,Lancelot,Melissa,Xavier
679032230941431737,2,Fanny,Kaja,Melissa,Minsitthar,Xavier,Gloo,Lapu-Lapu,Lesley,Martis,Pharsa
678578454761706313,2,Balmond,Khufra,Lapu-Lapu,Moskov,Valentina,Brody,Fanny,Kaja,Terizla,Xavier
677625461648263651,2,Brody,Grock,Lolita,Xavier,Yi Sun-shin,Aldous,Freya,Khufra,Melissa,Pharsa
261842511084754418,2,Chou,Claude,Diggie,Xavier,Yi Sun-shin,Hayabusa,Hilda,Minsitthar,Miya,Valentina
261697500103938144,2,Kaja,Lancelot,Lapu-Lapu,Lesley,Valentina,Brody,Chou,Faramis,Khufra,Yi Sun-shin
261516003375942024,2,Badang,Estes,Fredrinn,Lesley,Xavier,Beatrix,Hayabusa,Kadita,Kagura,Minsitthar
261351158236152850,2,Beatrix,Chou,Kaja,Ling,Valentina,Angela,Julian,Lapu-Lapu,Lesley,Yve
282527546028577068,2,Aamon,Lapu-Lapu,Lesley,Minsitthar,Valentina,Akai,Badang,Franco,Karrie,Pharsa
675364015338279273,2,Fanny,Gloo,Hilda,Wanwan,Yve,Beatrix,Guinevere,Natalia,Saber,Xavier
675139332714122648,2,Aldous,Angela,Harley,Kadita,Melissa,Beatrix,Guinevere,Hayabusa,Khufra,Pharsa
628612841054746172,2,Alucard,Estes,Guinevere,Gusion,Melissa,Beatrix,Khufra,Martis,Pharsa,Terizla
606014183432000010,2,Brody,Chou,Hanzo,Khufra,Valentina,Cecilion,Claude,Guinevere,Hayabusa,Lolita
704616535079999851,2,Beatrix,Estes,Hayabusa,Julian,Lapu-Lapu,Balmond,Guinevere,Khufra,Miya,Valentina
704091595587146779,2,Khufra,Lancelot,Lesley,Minsitthar,Pharsa,Barats,Guinevere,Hilda,Valentina,Wanwan
703418286449052974,2,Guinevere,Lolita,Melissa,Valentina,Yi Sun-shin,Chou,Claude,Kaja,Lancelot,Yve
702748232896169524,2,Badang,Hanzo,Kaja,Melissa,Selena,Claude,Franco,Guinevere,Harley,Natalia
702190192090366072,2,Franco,Guinevere,Martis,Valentina,Wanwan,Brody,Grock,Kaja,Karina,Valir
701790068642102365,2,Arlott,Benedetta,Khufra,Lunox,Melissa,Franco,Hayabusa,Joy,Lesley,Wanwan
701310428169320296,2,Brody,Esmeralda,Eudora,Kadita,Yi Sun-shin,Fanny,Franco,Guinevere,Moskov,Valentina
700907246704341794,2,Claude,Franco,Lapu-Lapu,Leomord,Valentina,Brody,Guinevere,Helcurt,Hilda,Pharsa
700472149337386593,2,Franco,Guinevere,Gusion,Melissa,Yve,Claude,Fanny,Julian,Khufra,Lapu-Lapu
233646381499099263,2,Brody,Diggie,Joy,Valentina,Yu Zhong,Arlott,Guinevere,Hayabusa,Khufra,Wanwan
692427168785798378,2,Dyrroth,Harith,Jawhead,Khufra,Valentina,Guinevere,Harley,Hilda,Julian,Melissa
691816922652512180,2,Aamon,Beatrix,Benedetta,Lolita,Pharsa,Akai,Cyclops,Franco,Guinevere,Melissa
691277474760133461,2,Akai,Bruno,Edith,Guinevere,Valentina,Arlott,Gloo,Johnson,Kadita,Lesley
